chrom	start	end	GC
13	36400000	36500000	0.38898
13	36500000	36600000	0.38301
13	36600000	36700000	0.39596
13	36700000	36800000	0.4041
13	36800000	36900000	0.40693
13	36900000	37000000	0.39853
13	37000000	37100000	0.38108
13	37100000	37200000	0.37878
13	37200000	37300000	0.37613
13	37300000	37400000	0.37166
13	37400000	37500000	0.36985
13	37500000	37600000	0.35258
13	37600000	37700000	0.36068
13	37700000	37800000	0.34317
13	37800000	37900000	0.3556
13	37900000	38000000	0.35954
13	38000000	38100000	0.35689
13	38100000	38200000	0.36294
13	38200000	38300000	0.36007
13	38300000	38400000	0.35319
13	38400000	38500000	0.35892
13	38500000	38600000	0.36012
13	38600000	38700000	0.37499
13	38700000	38800000	0.37298
13	38800000	38900000	0.37983
13	38900000	39000000	0.38324
13	39000000	39100000	0.37983
13	39100000	39200000	0.38373
13	39200000	39300000	0.38556
13	39300000	39400000	0.39733
13	39400000	39500000	0.38518
13	39500000	39600000	0.3929
13	39600000	39700000	0.36833
13	39700000	39800000	0.36191
13	39800000	39900000	0.39381
13	39900000	40000000	0.39096
13	40000000	40100000	0.40822
13	40100000	40200000	0.43318
13	40200000	40300000	0.41651
13	40300000	40400000	0.43239
13	40400000	40500000	0.44346
13	40500000	40600000	0.41836
13	40600000	40700000	0.42837
13	40700000	40800000	0.42067
13	40800000	40900000	0.40278
13	40900000	41000000	0.39718
13	41000000	41100000	0.39257
13	41100000	41200000	0.40595
13	41200000	41300000	0.40258
13	41300000	41400000	0.38965
13	41400000	41500000	0.42414
13	41500000	41600000	0.43242
13	41600000	41700000	0.37752
13	41700000	41800000	0.3548
13	41800000	41900000	0.37359
13	41900000	42000000	0.38275
13	42000000	42100000	0.40095
13	42100000	42200000	0.38275
13	42200000	42300000	0.373
13	42300000	42400000	0.3981
13	42400000	42500000	0.39988
13	42500000	42600000	0.40958
13	42600000	42700000	0.40824
13	42700000	42800000	0.38989
13	42800000	42900000	0.39927
13	42900000	43000000	0.39863
13	43000000	43100000	0.39134
13	43100000	43200000	0.41406
13	43200000	43300000	0.40344
13	43300000	43400000	0.40539
13	43400000	43500000	0.38397
13	43500000	43600000	0.37881
13	43600000	43700000	0.38143
13	43700000	43800000	0.39104
13	43800000	43900000	0.37156
13	43900000	44000000	0.40035
13	44000000	44100000	0.39465
13	44100000	44200000	0.41944
13	44200000	44300000	0.43379
13	44300000	44400000	0.43262
13	44400000	44500000	0.41361
13	44500000	44600000	0.39218
13	44600000	44700000	0.42665
13	44700000	44800000	0.42781
13	44800000	44900000	0.44484
13	44900000	45000000	0.41298
13	45000000	45100000	0.41456
13	45100000	45200000	0.40247
13	45200000	45300000	0.39921
13	45300000	45400000	0.47133
13	45400000	45500000	0.41592
13	45500000	45600000	0.4272
13	45600000	45700000	0.41969
13	45700000	45800000	0.44096
13	45800000	45900000	0.4304
13	45900000	46000000	0.40155
13	46000000	46100000	0.36517
13	46100000	46200000	0.39909
13	46200000	46300000	0.37796
13	46300000	46400000	0.42168
13	46400000	46500000	0.39543
13	46500000	46600000	0.41473
13	46600000	46700000	0.40018
13	46700000	46800000	0.37958
13	46800000	46900000	0.39064
13	46900000	47000000	0.38595
13	47000000	47100000	0.36608
13	47100000	47200000	0.38458
13	47200000	47300000	0.38107
13	47300000	47400000	0.36649
13	47400000	47500000	0.38158
13	47500000	47600000	0.38957
13	47600000	47700000	0.38508
13	47700000	47800000	0.40437
13	47800000	47900000	0.41144
13	47900000	48000000	0.38679
13	48000000	48100000	0.4109
13	48100000	48200000	0.4121
13	48200000	48300000	0.38963
13	48300000	48400000	0.36939
13	48400000	48500000	0.37803
13	48500000	48600000	0.40987
13	48600000	48700000	0.40761
13	48700000	48800000	0.40279
13	48800000	48900000	0.40442
13	48900000	49000000	0.38614
13	49000000	49100000	0.36929
13	49100000	49200000	0.37656
13	49200000	49300000	0.40904
13	49300000	49400000	0.39954
13	49400000	49500000	0.38086
13	49500000	49600000	0.42735
13	49600000	49700000	0.44866
13	49700000	49800000	0.39244
13	49800000	49900000	0.43254
13	49900000	50000000	0.41897
13	50000000	50100000	0.37097
13	50100000	50200000	0.40973
13	50200000	50300000	0.39893
13	50300000	50400000	0.39502
13	50400000	50500000	0.38587
13	50500000	50600000	0.39499
13	50600000	50700000	0.39962
13	50700000	50800000	0.40619
13	50800000	50900000	0.38318
13	50900000	51000000	0.39537
13	51000000	51100000	0.43199
13	51100000	51200000	0.42065
13	51200000	51300000	0.44304
13	51300000	51400000	0.39683
13	51400000	51500000	0.37972
13	51500000	51600000	0.40514
13	51600000	51700000	0.39326
13	51700000	51800000	0.42308
13	51800000	51900000	0.44757
13	51900000	52000000	0.45068
13	52000000	52100000	0.4214
13	52100000	52200000	0.40399
13	52200000	52300000	0.39819
13	52300000	52400000	0.41719
13	52400000	52500000	0.40391
13	52500000	52600000	0.39544
13	52600000	52700000	0.39511
13	52700000	52800000	0.43368
13	52800000	52900000	0.44429
13	52900000	53000000	0.43218
13	53000000	53100000	0.4159
13	53100000	53200000	0.39826
13	53200000	53300000	0.40751
13	53300000	53400000	0.38397
13	53400000	53500000	0.3884
13	53500000	53600000	0.36157
13	53600000	53700000	0.35021
13	53700000	53800000	0.36044
13	53800000	53900000	0.34444
13	53900000	54000000	0.352
13	54000000	54100000	0.36059
13	54100000	54200000	0.36061
13	54200000	54300000	0.3509
13	54300000	54400000	0.36329
13	54400000	54500000	0.3592
13	54500000	54600000	0.34518
13	54600000	54700000	0.36531
13	54700000	54800000	0.36416
13	54800000	54900000	0.35448
13	54900000	55000000	0.36285
13	55000000	55100000	0.3556
13	55100000	55200000	0.34308
13	55200000	55300000	0.33915
13	55300000	55400000	0.32909
13	55400000	55500000	0.34412
13	55500000	55600000	0.34739
13	55600000	55700000	0.35543
13	55700000	55800000	0.32492
13	55800000	55900000	0.35016
13	55900000	56000000	0.33379
13	56000000	56100000	0.34414
13	56100000	56200000	0.34838
13	56200000	56300000	0.33513
13	56300000	56400000	0.34062
13	56400000	56500000	0.34548
13	56500000	56600000	0.32967
13	56600000	56700000	0.33996
13	56700000	56800000	0.33593
13	56800000	56900000	0.33631
13	56900000	57000000	0.34994
13	57000000	57100000	0.32733
13	57100000	57200000	0.404
13	57200000	57300000	0.33463
13	57300000	57400000	0.32863
13	57400000	57500000	0.3467
13	57500000	57600000	0.34934
13	57600000	57700000	0.33442
13	57700000	57800000	0.34273
13	57800000	57900000	0.35255
13	57900000	58000000	0.34044
13	58000000	58100000	0.33704
13	58100000	58200000	0.34995
13	58200000	58300000	0.3497
13	58300000	58400000	0.3482
13	58400000	58500000	0.34597
13	58500000	58600000	0.36058
13	58600000	58700000	0.35627
13	58700000	58800000	0.35854
13	58800000	58900000	0.35131
13	58900000	59000000	0.36304
13	59000000	59100000	0.37114
13	59100000	59200000	0.36982
13	59200000	59300000	0.38231
13	59300000	59400000	0.39102
13	59400000	59500000	0.39923
13	59500000	59600000	0.38999
13	59600000	59700000	0.39071
13	59700000	59800000	0.36962
13	59800000	59900000	0.34661
13	59900000	60000000	0.34816
13	60000000	60100000	0.36217
13	60100000	60200000	0.37304
13	60200000	60300000	0.39567
13	60300000	60400000	0.39014
13	60400000	60500000	0.3604
13	60500000	60600000	0.37734
13	60600000	60700000	0.39207
13	60700000	60800000	0.37962
13	60800000	60900000	0.37275
13	60900000	61000000	0.35876
13	61000000	61100000	0.37016
13	61100000	61200000	0.35346
13	61200000	61300000	0.37106
13	61300000	61400000	0.35486
13	61400000	61500000	0.34173
13	61500000	61600000	0.34702
13	61600000	61700000	0.35248
13	61700000	61800000	0.35152
13	61800000	61900000	0.33887
13	61900000	62000000	0.33932
13	62000000	62100000	0.33667
13	62100000	62200000	0.36602
13	62200000	62300000	0.34389
13	62300000	62400000	0.34671
13	62400000	62500000	0.33786
13	62500000	62600000	0.33099
13	62600000	62700000	0.34056
13	62700000	62800000	0.33524
13	62800000	62900000	0.33419
13	62900000	63000000	0.33555
13	63000000	63100000	0.33007
13	63100000	63200000	0.33588
13	63200000	63300000	0.35099
13	63300000	63400000	0.33902
13	63400000	63500000	0.35186
13	63500000	63600000	0.35334
13	63600000	63700000	0.33848
13	63700000	63800000	0.35891
13	63800000	63900000	0.36176
13	63900000	64000000	0.33385
13	64000000	64100000	0.3464
13	64100000	64200000	0.33671
13	64200000	64300000	0.34746
13	64300000	64400000	0.33651
13	64400000	64500000	0.33142
13	64500000	64600000	0.33897
13	64600000	64700000	0.34335
13	64700000	64800000	0.35087
13	64800000	64900000	0.33993
13	64900000	65000000	0.3458
13	65000000	65100000	0.33984
13	65100000	65200000	0.34094
13	65200000	65300000	0.34441
13	65300000	65400000	0.35318
13	65400000	65500000	0.3403
13	65500000	65600000	0.33634
13	65600000	65700000	0.34508
13	65700000	65800000	0.3384
13	65800000	65900000	0.3461
13	65900000	66000000	0.3467
13	66000000	66100000	0.35146
13	66100000	66200000	0.35398
13	66200000	66300000	0.37692
13	66300000	66400000	0.34707
13	66400000	66500000	0.34672
13	66500000	66600000	0.34475
13	66600000	66700000	0.3507
13	66700000	66800000	0.34995
13	66800000	66900000	0.34523
13	66900000	67000000	0.33767
13	67000000	67100000	0.34757
13	67100000	67200000	0.34929
13	67200000	67300000	0.35537
13	67300000	67400000	0.35364
13	67400000	67500000	0.34684
13	67500000	67600000	0.34672
13	67600000	67700000	0.34931
13	67700000	67800000	0.34717
13	67800000	67900000	0.347
13	67900000	68000000	0.35049
13	68000000	68100000	0.34216
13	68100000	68200000	0.35371
13	68200000	68300000	0.34941
13	68300000	68400000	0.34201
13	68400000	68500000	0.33688
13	68500000	68600000	0.34503
13	68600000	68700000	0.32941
13	68700000	68800000	0.32824
13	68800000	68900000	0.34006
13	68900000	69000000	0.33112
13	69000000	69100000	0.33134
13	69100000	69200000	0.33071
13	69200000	69300000	0.34318
13	69300000	69400000	0.32898
13	69400000	69500000	0.34912
13	69500000	69600000	0.35357
13	69600000	69700000	0.35395
13	69700000	69800000	0.34342
13	69800000	69900000	0.34355
13	69900000	70000000	0.33242
13	70000000	70100000	0.34094
13	70100000	70200000	0.34096
13	70200000	70300000	0.34982
13	70300000	70400000	0.34876
13	70400000	70500000	0.34551
13	70500000	70600000	0.33836
13	70600000	70700000	0.33855
13	70700000	70800000	0.33332
13	70800000	70900000	0.34612
13	70900000	71000000	0.33852
13	71000000	71100000	0.35377
13	71100000	71200000	0.35129
13	71200000	71300000	0.34886
13	71300000	71400000	0.3457
13	71400000	71500000	0.34143
13	71500000	71600000	0.32543
13	71600000	71700000	0.34163
13	71700000	71800000	0.34276
13	71800000	71900000	0.35583
13	71900000	72000000	0.35714
13	72000000	72100000	0.37
13	72100000	72200000	0.36512
13	72200000	72300000	0.36151
13	72300000	72400000	0.36506
13	72400000	72500000	0.36529
13	72500000	72600000	0.37702
13	72600000	72700000	0.37739
13	72700000	72800000	0.37552
13	72800000	72900000	0.35897
13	72900000	73000000	0.37417
13	73000000	73100000	0.41233
13	73100000	73200000	0.41036
13	73200000	73300000	0.39732
13	73300000	73400000	0.38168
13	73400000	73500000	0.39105
13	73500000	73600000	0.39021
13	73600000	73700000	0.40106
13	73700000	73800000	0.38434
13	73800000	73900000	0.36937
13	73900000	74000000	0.37368
13	74000000	74100000	0.37248
13	74100000	74200000	0.38656
13	74200000	74300000	0.38186
13	74300000	74400000	0.36734
13	74400000	74500000	0.3726
13	74500000	74600000	0.37043
13	74600000	74700000	0.37223
13	74700000	74800000	0.38846
13	74800000	74900000	0.36959
13	74900000	75000000	0.36557
13	75000000	75100000	0.37259
13	75100000	75200000	0.37877
13	75200000	75300000	0.39836
13	75300000	75400000	0.37716
13	75400000	75500000	0.39262
13	75500000	75600000	0.3809
13	75600000	75700000	0.39538
13	75700000	75800000	0.38008
13	75800000	75900000	0.38431
13	75900000	76000000	0.36602
13	76000000	76100000	0.35764
13	76100000	76200000	0.36422
13	76200000	76300000	0.37276
13	76300000	76400000	0.35904
13	76400000	76500000	0.3597
13	76500000	76600000	0.36976
13	76600000	76700000	0.38572
13	76700000	76800000	0.39507
13	76800000	76900000	0.40268
13	76900000	77000000	0.41849
13	77000000	77100000	0.37708
13	77100000	77200000	0.34853
13	77200000	77300000	0.35357
13	77300000	77400000	0.38664
13	77400000	77500000	0.38078
13	77500000	77600000	0.39236
13	77600000	77700000	0.37942
13	77700000	77800000	0.37394
13	77800000	77900000	0.3652
13	77900000	78000000	0.37928
13	78000000	78100000	0.36901
13	78100000	78200000	0.36674
13	78200000	78300000	0.34944
13	78300000	78400000	0.36655
13	78400000	78500000	0.37292
13	78500000	78600000	0.38184
13	78600000	78700000	0.40243
13	78700000	78800000	0.37534
13	78800000	78900000	0.37529
13	78900000	79000000	0.37535
13	79000000	79100000	0.37559
13	79100000	79200000	0.36949
13	79200000	79300000	0.39616
13	79300000	79400000	0.34419
13	79400000	79500000	0.3774
13	79500000	79600000	0.37161
13	79600000	79700000	0.38066
13	79700000	79800000	0.37181
13	79800000	79900000	0.39801
13	79900000	80000000	0.37715
13	80000000	80100000	0.38501
13	80100000	80200000	0.39004
13	80200000	80300000	0.3893
13	80300000	80400000	0.40491
13	80400000	80500000	0.3779
13	80500000	80600000	0.36615
13	80600000	80700000	0.35863
13	80700000	80800000	0.36052
13	80800000	80900000	0.35174
13	80900000	81000000	0.34643
13	81000000	81100000	0.35731
13	81100000	81200000	0.3526
13	81200000	81300000	0.34398
13	81300000	81400000	0.36373
13	81400000	81500000	0.33758
13	81500000	81600000	0.35117
13	81600000	81700000	0.33867
13	81700000	81800000	0.34807
13	81800000	81900000	0.35028
13	81900000	82000000	0.33689
13	82000000	82100000	0.34469
13	82100000	82200000	0.34167
13	82200000	82300000	0.35318
13	82300000	82400000	0.3473
13	82400000	82500000	0.33643
13	82500000	82600000	0.32911
13	82600000	82700000	0.33104
13	82700000	82800000	0.34374
13	82800000	82900000	0.34758
13	82900000	83000000	0.35071
13	83000000	83100000	0.3366
13	83100000	83200000	0.33892
13	83200000	83300000	0.3423
13	83300000	83400000	0.34587
13	83400000	83500000	0.34025
13	83500000	83600000	0.34308
13	83600000	83700000	0.3661
13	83700000	83800000	0.34512
13	83800000	83900000	0.34295
13	83900000	84000000	0.36263
13	84000000	84100000	0.33841
13	84100000	84200000	0.3523
13	84200000	84300000	0.33921
13	84300000	84400000	0.34891
13	84400000	84500000	0.34685
13	84500000	84600000	0.34877
13	84600000	84700000	0.34904
13	84700000	84800000	0.33617
13	84800000	84900000	0.35454
13	84900000	85000000	0.34265
13	85000000	85100000	0.34712
13	85100000	85200000	0.3593
13	85200000	85300000	0.34831
13	85300000	85400000	0.3445
13	85400000	85500000	0.35741
13	85500000	85600000	0.36079
13	85600000	85700000	0.34672
13	85700000	85800000	0.33848
13	85800000	85900000	0.34163
13	85900000	86000000	0.3452
13	86000000	86100000	0.34044
13	86100000	86200000	0.33885
13	86200000	86300000	0.35432
13	86300000	86400000	0.35085
13	86400000	86500000	0.33424
13	86500000	86600000	0.3403
13	86600000	86700000	0.3458
13	86700000	86800000	0.35432
13	86800000	86900000	0.3591
13	86900000	87000000	0.33384
13	87000000	87100000	0.33989
13	87100000	87200000	0.34084
13	87200000	87300000	0.33531
13	87300000	87400000	0.35707
13	87400000	87500000	0.32911
13	87500000	87600000	0.3482
13	87600000	87700000	0.33912
13	87700000	87800000	0.34235
13	87800000	87900000	0.34865
13	87900000	88000000	0.33982
13	88000000	88100000	0.34105
13	88100000	88200000	0.36695
13	88200000	88300000	0.34634
13	88300000	88400000	0.34207
13	88400000	88500000	0.34976
13	88500000	88600000	0.35697
13	88600000	88700000	0.3423
13	88700000	88800000	0.33681
13	88800000	88900000	0.33677
13	88900000	89000000	0.32984
13	89000000	89100000	0.3446
13	89100000	89200000	0.34321
13	89200000	89300000	0.34123
13	89300000	89400000	0.33968
13	89400000	89500000	0.34904
13	89500000	89600000	0.3516
13	89600000	89700000	0.35774
13	89700000	89800000	0.33686
13	89800000	89900000	0.34781
13	89900000	90000000	0.34435
13	90000000	90100000	0.34288
13	90100000	90200000	0.34701
13	90200000	90300000	0.36655
13	90300000	90400000	0.35165
13	90400000	90500000	0.36398
13	90500000	90600000	0.34922
13	90600000	90700000	0.37194
13	90700000	90800000	0.35949
13	90800000	90900000	0.37207
13	90900000	91000000	0.36071
13	91000000	91100000	0.36933
13	91100000	91200000	0.37052
13	91200000	91300000	0.37002
13	91300000	91400000	0.37315
13	91400000	91500000	0.37536
13	91500000	91600000	0.36262
13	91600000	91700000	0.3626
13	91700000	91800000	0.36583
13	91800000	91900000	0.35073
13	91900000	92000000	0.35557
13	92000000	92100000	0.35413
13	92100000	92200000	0.3529
13	92200000	92300000	0.36281
13	92300000	92400000	0.3531
13	92400000	92500000	0.35502
13	92500000	92600000	0.35529
13	92600000	92700000	0.3583
13	92700000	92800000	0.35592
13	92800000	92900000	0.35282
13	92900000	93000000	0.36585
13	93000000	93100000	0.37367
13	93100000	93200000	0.36167
13	93200000	93300000	0.37618
13	93300000	93400000	0.36795
13	93400000	93500000	0.37219
13	93500000	93600000	0.35864
13	93600000	93700000	0.357
13	93700000	93800000	0.36458
13	93800000	93900000	0.35833
13	93900000	94000000	0.36867
13	94000000	94100000	0.36719
13	94100000	94200000	0.37625
13	94200000	94300000	0.3817
13	94300000	94400000	0.40484
13	94400000	94500000	0.39841
13	94500000	94600000	0.41431
13	94600000	94700000	0.39205
13	94700000	94800000	0.41063
13	94800000	94900000	0.39965
13	94900000	95000000	0.39429
13	95000000	95100000	0.40492
13	95100000	95200000	0.41757
13	95200000	95300000	0.44359
13	95300000	95400000	0.45259
13	95400000	95500000	0.43754
13	95500000	95600000	0.39786
13	95600000	95700000	0.41733
13	95700000	95800000	0.39221
13	95800000	95900000	0.36348
13	95900000	96000000	0.37008
13	96000000	96100000	0.39173
13	96100000	96200000	0.38417
13	96200000	96300000	0.38114
13	96300000	96400000	0.38078
13	96400000	96500000	0.38247
13	96500000	96600000	0.38015
13	96600000	96700000	0.36863
13	96700000	96800000	0.37152
13	96800000	96900000	0.40153
13	96900000	97000000	0.39402
13	97000000	97100000	0.3816
13	97100000	97200000	0.41834
13	97200000	97300000	0.40184
13	97300000	97400000	0.39947
13	97400000	97500000	0.38227
13	97500000	97600000	0.40903
13	97600000	97700000	0.4181
13	97700000	97800000	0.40011
13	97800000	97900000	0.4105
13	97900000	98000000	0.41363
13	98000000	98100000	0.43293
13	98100000	98200000	0.4425
13	98200000	98300000	0.43658
13	98300000	98400000	0.43853
13	98400000	98500000	0.48024
13	98500000	98600000	0.46189
13	98600000	98700000	0.44047
13	98700000	98800000	0.45592
13	98800000	98900000	0.41426
13	98900000	99000000	0.41816
13	99000000	99100000	0.42561
13	99100000	99200000	0.43235
13	99200000	99300000	0.41253
13	99300000	99400000	0.4376
13	99400000	99500000	0.45228
13	99500000	99600000	0.41396
13	99600000	99700000	0.43556
13	99700000	99800000	0.42915
13	99800000	99900000	0.43497
13	99900000	100000000	0.48677
13	100000000	100100000	0.43457
13	100100000	100200000	0.38749
13	100200000	100300000	0.38586
13	100300000	100400000	0.38138
13	100400000	100500000	0.4191
13	100500000	100600000	0.45216
13	100600000	100700000	0.44702
13	100700000	100800000	0.42109
13	100800000	100900000	0.41276
13	100900000	101000000	0.40566
13	101000000	101100000	0.40702
13	101100000	101200000	0.38514
13	101200000	101300000	0.376
13	101300000	101400000	0.36505
13	101400000	101500000	0.38477
13	101500000	101600000	0.35898
13	101600000	101700000	0.35784
13	101700000	101800000	0.36733
13	101800000	101900000	0.35799
13	101900000	102000000	0.37968
13	102000000	102100000	0.37097
13	102100000	102200000	0.37847
13	102200000	102300000	0.37314
13	102300000	102400000	0.37938
13	102400000	102500000	0.38228
13	102500000	102600000	0.39189
13	102600000	102700000	0.38338
13	102700000	102800000	0.40627
13	102800000	102900000	0.39283
13	102900000	103000000	0.40241
13	103000000	103100000	0.38697
13	103100000	103200000	0.39318
13	103200000	103300000	0.38333
13	103300000	103400000	0.37068
13	103400000	103500000	0.36343
13	103500000	103600000	0.36155
13	103600000	103700000	0.36372
13	103700000	103800000	0.36329
13	103800000	103900000	0.3573
13	103900000	104000000	0.34478
13	104000000	104100000	0.35055
13	104100000	104200000	0.35872
13	104200000	104300000	0.35452
13	104300000	104400000	0.3737
13	104400000	104500000	0.35279
13	104500000	104600000	0.36356
13	104600000	104700000	0.36376
13	104700000	104800000	0.36541
13	104800000	104900000	0.35963
13	104900000	105000000	0.35091
13	105000000	105100000	0.35747
13	105100000	105200000	0.34923
13	105200000	105300000	0.36549
13	105300000	105400000	0.36349
13	105400000	105500000	0.3546
13	105500000	105600000	0.37151
13	105600000	105700000	0.35407
13	105700000	105800000	0.36358
13	105800000	105900000	0.38211
13	105900000	106000000	0.39796
13	106000000	106100000	0.38511
13	106100000	106200000	0.39203
13	106200000	106300000	0.38947
13	106300000	106400000	0.40346
13	106400000	106500000	0.41621
13	106500000	106600000	0.40699
13	106600000	106700000	0.40661
13	106700000	106800000	0.3962
13	106800000	106900000	0.39705
13	106900000	107000000	0.39678
13	107000000	107100000	0.38641
13	107100000	107200000	0.37037
13	107200000	107300000	0.38923
13	107300000	107400000	0.37625
13	107400000	107500000	0.36743
13	107500000	107600000	0.36654
13	107600000	107700000	0.37177
13	107700000	107800000	0.37685
13	107800000	107900000	0.38534
13	107900000	108000000	0.36173
13	108000000	108100000	0.37004
13	108100000	108200000	0.38353
13	108200000	108300000	0.36047
13	108300000	108400000	0.37568
13	108400000	108500000	0.38752
13	108500000	108600000	0.381
13	108600000	108700000	0.38684
13	108700000	108800000	0.38282
13	108800000	108900000	0.37201
13	108900000	109000000	0.3848
13	109000000	109100000	0.38222
13	109100000	109200000	0.39957
13	109200000	109300000	0.40474
13	109300000	109400000	0.42004
13	109400000	109500000	0.39528
13	109500000	109600000	0.40142
13	109600000	109700000	0.41858
13	109700000	109800000	0.44806
13	109800000	109900000	0.41982
13	109900000	110000000	0.41416
13	110000000	110100000	0.41578
13	110100000	110200000	0.45816
13	110200000	110300000	0.44203
13	110300000	110400000	0.46525
13	110400000	110500000	0.48342
13	110500000	110600000	0.48841
13	110600000	110700000	0.48532
13	110700000	110800000	0.4391
13	110800000	110900000	0.44458
13	110900000	111000000	0.43974
13	111000000	111100000	0.44135
13	111100000	111200000	0.4463
13	111200000	111300000	0.43993
13	111300000	111400000	0.47534
13	111400000	111500000	0.48462
13	111500000	111600000	0.49052
13	111600000	111700000	0.48058
13	111700000	111800000	0.5122349853824728
13	111800000	111900000	0.462472815997454
13	111900000	112000000	0.47691
13	112000000	112100000	0.47545
13	112100000	112200000	0.49679
13	112200000	112300000	0.47809
13	112300000	112400000	0.47192
13	112400000	112500000	0.44463
13	112500000	112600000	0.42412
13	112600000	112700000	0.47608
13	112700000	112800000	0.50591
13	112800000	112900000	0.51444
13	112900000	113000000	0.5174
13	113000000	113100000	0.5645
13	113100000	113200000	0.50522
13	113200000	113300000	0.46313
13	113300000	113400000	0.51172
13	113400000	113500000	0.50795
13	113500000	113600000	0.49268
13	113600000	113700000	0.5223500410846343
13	113700000	113800000	0.5398545076643284
13	113800000	113900000	0.54415
13	113900000	114000000	0.53626
13	114000000	114100000	0.56745
13	114100000	114200000	0.52187
13	114200000	114300000	0.44062
13	114300000	114364328	0.4314902076277426
14	0	100000	
14	100000	200000	
14	200000	300000	
14	300000	400000	
14	400000	500000	
14	500000	600000	
14	600000	700000	
14	700000	800000	
14	800000	900000	
14	900000	1000000	
14	1000000	1100000	
14	1100000	1200000	
14	1200000	1300000	
14	1300000	1400000	
14	1400000	1500000	
14	1500000	1600000	
14	1600000	1700000	
14	1700000	1800000	
14	1800000	1900000	
14	1900000	2000000	
14	2000000	2100000	
14	2100000	2200000	
14	2200000	2300000	
14	2300000	2400000	
14	2400000	2500000	
14	2500000	2600000	
14	2600000	2700000	
14	2700000	2800000	
14	2800000	2900000	
14	2900000	3000000	
14	3000000	3100000	
14	3100000	3200000	
14	3200000	3300000	
14	3300000	3400000	
14	3400000	3500000	
14	3500000	3600000	
14	3600000	3700000	
14	3700000	3800000	
14	3800000	3900000	
14	3900000	4000000	
14	4000000	4100000	
14	4100000	4200000	
14	4200000	4300000	
14	4300000	4400000	
14	4400000	4500000	
14	4500000	4600000	
14	4600000	4700000	
14	4700000	4800000	
14	4800000	4900000	
14	4900000	5000000	
14	5000000	5100000	
14	5100000	5200000	
14	5200000	5300000	
14	5300000	5400000	
14	5400000	5500000	
14	5500000	5600000	
14	5600000	5700000	
14	5700000	5800000	
14	5800000	5900000	
14	5900000	6000000	
14	6000000	6100000	
14	6100000	6200000	
14	6200000	6300000	
14	6300000	6400000	
14	6400000	6500000	
14	6500000	6600000	
14	6600000	6700000	
14	6700000	6800000	
14	6800000	6900000	
14	6900000	7000000	
14	7000000	7100000	
14	7100000	7200000	
14	7200000	7300000	
14	7300000	7400000	
14	7400000	7500000	
14	7500000	7600000	
14	7600000	7700000	
14	7700000	7800000	
14	7800000	7900000	
14	7900000	8000000	
14	8000000	8100000	
14	8100000	8200000	
14	8200000	8300000	
14	8300000	8400000	
14	8400000	8500000	
14	8500000	8600000	
14	8600000	8700000	
14	8700000	8800000	
14	8800000	8900000	
14	8900000	9000000	
14	9000000	9100000	
14	9100000	9200000	
14	9200000	9300000	
14	9300000	9400000	
14	9400000	9500000	
14	9500000	9600000	
14	9600000	9700000	
14	9700000	9800000	
14	9800000	9900000	
14	9900000	10000000	
14	10000000	10100000	
14	10100000	10200000	
14	10200000	10300000	
14	10300000	10400000	
14	10400000	10500000	
14	10500000	10600000	
14	10600000	10700000	
14	10700000	10800000	
14	10800000	10900000	
14	10900000	11000000	
14	11000000	11100000	
14	11100000	11200000	
14	11200000	11300000	
14	11300000	11400000	
14	11400000	11500000	
14	11500000	11600000	
14	11600000	11700000	
14	11700000	11800000	
14	11800000	11900000	
14	11900000	12000000	
14	12000000	12100000	
14	12100000	12200000	
14	12200000	12300000	
14	12300000	12400000	
14	12400000	12500000	
14	12500000	12600000	
14	12600000	12700000	
14	12700000	12800000	
14	12800000	12900000	
14	12900000	13000000	
14	13000000	13100000	
14	13100000	13200000	
14	13200000	13300000	
14	13300000	13400000	
14	13400000	13500000	
14	13500000	13600000	
14	13600000	13700000	
14	13700000	13800000	
14	13800000	13900000	
14	13900000	14000000	
14	14000000	14100000	
14	14100000	14200000	
14	14200000	14300000	
14	14300000	14400000	
14	14400000	14500000	
14	14500000	14600000	
14	14600000	14700000	
14	14700000	14800000	
14	14800000	14900000	
14	14900000	15000000	
14	15000000	15100000	
14	15100000	15200000	
14	15200000	15300000	
14	15300000	15400000	
14	15400000	15500000	
14	15500000	15600000	
14	15600000	15700000	
14	15700000	15800000	
14	15800000	15900000	
14	15900000	16000000	
14	16000000	16100000	0.4050320619586942
14	16100000	16200000	0.3678698627842844
14	16200000	16300000	0.3739879759519038
14	16300000	16400000	0.3715160642570281
14	16400000	16500000	0.38713426853707417
14	16500000	16600000	0.38868
14	16600000	16700000	0.38876
14	16700000	16800000	0.38824
14	16800000	16900000	0.38884
14	16900000	17000000	0.38807
14	17000000	17100000	0.38872
14	17100000	17200000	0.38847
14	17200000	17300000	0.38823
14	17300000	17400000	0.38877
14	17400000	17500000	0.3884
14	17500000	17600000	0.38563253012048193
14	17600000	17700000	0.38489
14	17700000	17800000	0.38634
14	17800000	17900000	0.38651
14	17900000	18000000	0.38645
14	18000000	18100000	0.38704
14	18100000	18200000	0.3868313316921235
14	18200000	18300000	0.3752500751860036
14	18300000	18400000	0.37191
14	18400000	18500000	0.43651
14	18500000	18600000	0.42703
14	18600000	18700000	0.39773
14	18700000	18800000	0.40643783612780765
14	18800000	18900000	0.4244298104722133
14	18900000	19000000	0.40534
14	19000000	19100000	0.43934
14	19100000	19200000	0.39857
14	19200000	19300000	0.41438
